Gene_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj	Gene_Name	Gene_ID_truncated
ENSMUSG00000001482.16	1278.11326828501	0.177553260252542	0.0891215631923903	0.0105302669177733	0.0729661976110426	Def8	ENSMUSG00000001482
ENSMUSG00000001552.15	1648.61788518294	0.224817490374706	0.101680871376112	0.00406919969200603	0.0397285454908372	Jup	ENSMUSG00000001552
ENSMUSG00000001761.8	394.594404480355	0.372314440507647	0.153371793633812	0.00103304141974545	0.0167795270005562	Smo	ENSMUSG00000001761
ENSMUSG00000001910.6	3324.46300960076	0.203570338213818	0.0990440504396153	0.00700391547092994	0.055478623763753	Nacc1	ENSMUSG00000001910
ENSMUSG00000001911.17	5446.97554695869	0.198993673228327	0.0812685427273559	0.00290332761092972	0.0319834693798061	Nfix	ENSMUSG00000001911
ENSMUSG00000001924.16	9794.33704687776	0.119022473839289	0.0536780385036321	0.0126633014974413	0.082541261766273	Uba1	ENSMUSG00000001924
ENSMUSG00000001995.10	2107.43342708054	0.216794252081386	0.0857413704276425	0.00199416427287466	0.0254139571993149	Sipa1l2	ENSMUSG00000001995
ENSMUSG00000002006.13	2585.79795315092	0.214198224818464	0.072552475039341	0.000602668520390562	0.0117912413242166	Pdzd4	ENSMUSG00000002006
ENSMUSG00000002250.17	704.074838425424	0.342616423188612	0.117190103969744	0.000295086255860743	0.00724394299684044	Ppard	ENSMUSG00000002250
ENSMUSG00000002274.14	1849.18790057589	0.295954685430118	0.0976803081187014	0.000269019562881916	0.00674972061355749	Metrn	ENSMUSG00000002274
ENSMUSG00000002341.9	3412.3954879634	0.200295614473884	0.0677157968588582	0.000668851327060725	0.0126442545194624	Ncan	ENSMUSG00000002341
ENSMUSG00000002343.12	569.332716748532	0.271907176473679	0.0970488985152252	0.000607245462805977	0.0118404190311983	Armc6	ENSMUSG00000002343
ENSMUSG00000002396.9	369.290634553952	0.36315075682209	0.139566897396494	0.000679952236375788	0.0127330062649006	Ocel1	ENSMUSG00000002396
ENSMUSG00000002416.14	1160.54524621085	0.369279697097681	0.18714841626603	0.00287024323705387	0.031703799259733	Ndufb2	ENSMUSG00000002416
ENSMUSG00000002910.12	410.80916680162	0.353616770682022	0.163265059782249	0.00205895202672375	0.0259968882634158	Arrdc2	ENSMUSG00000002910
ENSMUSG00000002957.12	5852.59506454377	0.11907824328264	0.0545684722673059	0.0138663342957033	0.0874187514097251	Ap2a2	ENSMUSG00000002957
ENSMUSG00000002985.17	24732.6472915334	0.301594902040253	0.139423773783944	0.00274501565375655	0.0308628212634673	Apoe	ENSMUSG00000002985
ENSMUSG00000003032.9	231.342550136687	0.734644584432293	0.335856073020033	0.00104135701274683	0.0168406183258075	Klf4	ENSMUSG00000003032
ENSMUSG00000003037.17	755.904716851733	0.400859969077633	0.0962164098083729	2.50407257969368e-06	0.000229383131813685	Rab8a	ENSMUSG00000003037
