Gene_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj	Gene_Name	Gene_ID_truncated
ENSMUSG00000078762.11	95.1772556806047	-3.42552982172019e-06	0.00144267518351943	0.385614923701616	0.999919353198441	Haus5	ENSMUSG00000078762
ENSMUSG00000078765.12	413.394778667808	-1.46835247563961e-06	0.00144260894544016	0.851423800441942	0.999919353198441	U2af1l4	ENSMUSG00000078765
ENSMUSG00000078768.3	66.460244419651	-3.62923930976068e-06	0.00144268299242784	0.254743468066601	0.999919353198441	Zfp566	ENSMUSG00000078768
ENSMUSG00000078771.11	378.232733304954	2.21226009828762e-06	0.00144261615818116	0.747942285511323	0.999919353198441	Evi2a	ENSMUSG00000078771
ENSMUSG00000078773.12	14.3053362499284	-1.50509941300256e-06	0.0014426919012496	0.339307702721123	0.999919353198441	Rad54b	ENSMUSG00000078773
ENSMUSG00000078779.5	91.5312617194848	-2.80718848268844e-07	0.0014426715216913	0.94425256932645	0.999919353198441	Zfp59	ENSMUSG00000078779
ENSMUSG00000078784.9	174.296746154859	4.25114254426753e-06	0.00144265779440609	0.586675632349512	0.999919353198441	Rbis	ENSMUSG00000078784
ENSMUSG00000078786.10	355.185696699635	6.47534429478401e-08	0.00144265006608673	0.992498880504715	0.999919353198441	BC024978	ENSMUSG00000078786
ENSMUSG00000078789.10	278.99872189111	-5.80650987682039e-06	0.00144263746228089	0.390020072491937	0.999919353198441	Dph1	ENSMUSG00000078789
ENSMUSG00000078794.5	4041.34501387468	-6.89637890543845e-06	0.00144250103638277	0.566621945455504	0.999919353198441	Dact3	ENSMUSG00000078794
ENSMUSG00000078796.5	11.3134849476586	3.24561479931513e-07	0.0014426922177794	0.818983092924636	0.999919353198441	Zfp541	ENSMUSG00000078796
