pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_CHOLESTEROL_BIOSYNTHESIS	2.04835080737326e-06	0.000323649446974589	0.627256739718528	0.779364824119458	2.24219104543126	26	Dhcr24,Fdps,Hsd17b7,Sqle,Srebf2,Dhcr7,Hmgcr,Mvd,Pmvk,Cyp51,Fdft1,Ebp,Mvk,Lss
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	2.70819164563736e-06	0.000338137071183865	0.627256739718528	0.663912300249567	2.16603144498984	47	Dnajb1,Tubb2b,Tubb4a,Dynll2,Hsp90ab1,Hspa8,Fkbp4,Dctn3,Tuba1a,Fkbp5,Dnaja4,Hspa1b,Actr1a,Tubb3,Tubb2a,Hspa2,Tuba1b,Nr3c2,Stip1,Dctn2,Dctn1,Capzb,Tuba1c
REACTOME_L1CAM_INTERACTIONS	2.22184975039764e-06	0.000323649446974589	0.627256739718528	0.615398324833618	2.10571766770515	60	Ezr,Actb,Actg1,Tubb2b,Dnm1,Tubb4a,Mapk3,Nfasc,Tuba1a,Sptbn2,Sptb,Tubb3,Tubb2a,Ap2a2,Dnm2,Tuba1b,Lypla2,Tuba1c,Map2k1,Clta,Dpysl2,Map2k2
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC	5.11566042062863e-07	0.000149036240254314	0.659444398037935	0.568472548932792	2.08173226397205	90	Rps3,Rpl7a,Rpl8,Rpl19,Rpl11,Rpl35,Fau,Rps9,Rps11,Rpl13a,Rps18,Rps15,Rpl28,Rpl13,Rpl18,Rps2,Rpl24,Rpl34,Rps10,Rpl18a,Rps19,Rplp0,Rplp1,Rps13,Rpl15,Rpl32,Rps6,Rps27rt,Rpl27,Rpl36a,Upf1,Rpsa,Rplp2,Rps23,Rpl36,Rps21,Rps7,Rpl3,Rpl23a,Rpl35a,Rps27a
REACTOME_OPIOID_SIGNALLING	7.44533749598977e-06	0.000650722497149506	0.610526878385931	0.600993934559936	2.063585953078	62	Gng7,Gnb4,Ppp2r1a,Grk2,Gnai2,Calm3,Pde1b,Plcb3,Ppp1r1b,Adcy5,Adcy9,Gnb5,Ppp1ca,Gna11,Adcy6,Prkcg,Prkar1b,Gng3,Pdyn,Prkaca,Gng13,Prkacb,Ppp2r5d,Camkk2
REACTOME_RECYCLING_PATHWAY_OF_L1	7.3009643163059e-05	0.00425402854163424	0.538434096309916	0.682367909186579	2.03725189003097	31	Ezr,Actb,Actg1,Tubb2b,Dnm1,Tubb4a,Tuba1a,Tubb3,Tubb2a,Ap2a2,Dnm2,Tuba1b,Tuba1c,Clta,Dpysl2
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	7.8572120432272e-05	0.00429200207861286	0.538434096309916	0.681871194851583	2.03576891844899	31	Actb,Actg1,Tubb2b,Dnm1,Tubb4a,Cltb,Tuba1a,Tubb3,Gjc2,Tubb2a,Dnm2,Tuba1b,Tuba1c,Clta
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	0.00011498061582221	0.00591135636638891	0.538434096309916	0.645066971617338	2.02940953048044	39	Dusp1,Ppp2r1a,Pebp1,Dusp8,Mapk3,Dusp6,Hras,Dusp4,Ubc,Ubb,Dusp7,Map2k1,Ppp2r5d,Ppp2r5b,Ksr1,Dusp5,Map2k2
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.00014532978931397	0.00668517030844263	0.518848077743792	0.754574873903188	2.01865047755791	19	Gng7,Gnb4,Gnai2,Adcy5,Gnb5,Adra2c,Adcy6,Gng3,Gng13,Adra2a,Gnb2
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	3.17066058871688e-07	0.000138557867726928	0.674962860011025	0.501253877757201	1.97879791412149	145	Gng7,Htr1b,Lpar1,Gnb4,Gpr17,Ppp2r1a,Penk,Grk2,Gnai2,Cx3cl1,Calm3,Rgs8,Pde1b,Adora1,Rgs6,Oprd1,Grm2,Plcb3,Psap,Ppp1r1b,Adcy5,Gabbr1,Adcy9,Gnb5,Apln,Ppp1ca,App,Gna11,Gpr37,Adra2c,Gpr37l1,Adcy6,Prkcg,Sst,Prkar1b,Gng3,S1pr5,Pdyn,Prkaca,Rgs16,Gng13,Prkacb,Ppp2r5d,Sstr1,Camkk2,Npy,Adra2a,Camkk1,Rxfp3,Sstr3,Gnb2,Agt
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.000163046448486103	0.00712512979884269	0.518848077743792	0.713438062402689	1.97820180886834	23	Gng7,Gnb4,Gna12,Mapk3,Gnb5,Gna11,Gng3,Gna13,Gng13
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.000405456581325565	0.0147653771699393	0.49849310876659	0.756543723468956	1.94668574776697	17	Gng7,Gnb4,Gnb5,Gna11,Aamp,Gng3,Gna13,Gng13
REACTOME_G_PROTEIN_ACTIVATION	0.000599659669996893	0.0187179482706173	0.477270815362862	0.745589793067142	1.91849985508985	17	Gng7,Gnb4,Gnb5,Gna11,Gng3,Pdyn,Gng13,Gnb2
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	0.000982396104992735	0.0220157486093244	0.45505986738723	0.790103531959458	1.90030198620199	13	Tubb2b,Tubb4a,Tuba1a,Tubb3,Tubb2a,Tuba1b,Tuba1c,Tubb4b,Tuba4a
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0.00101308456332119	0.0221358977085681	0.45505986738723	0.7079734604604	1.89398164911607	19	Slc6a11,Vamp2,Slc6a1,Hspa8,Rab3a,Stx1a,Slc32a1,Cplx1,Dnajc5,Stxbp1
REACTOME_GAP_JUNCTION_ASSEMBLY	0.00109641349527865	0.0228158427350843	0.45505986738723	0.704360202384293	1.88431540472717	19	Tubb2b,Tubb4a,Tuba1a,Tubb3,Gjc2,Tubb2a,Tuba1b,Tuba1c,Tubb4b,Tuba4a,Gjb1
REACTOME_RAS_PROCESSING	0.000593324483977269	0.0187179482706173	0.477270815362862	0.677301012336288	1.87800197152329	23	Icmt,Calm3,Abhd17a,Hras,Bcl2l1,Golga7,Ubc,Ubb,Arl2,Pde6d
REACTOME_AGGREPHAGY	0.00117110833193997	0.0238034577236171	0.45505986738723	0.633547915552941	1.87638897448582	29	Vim,Tubb2b,Tubb4a,Dynll2,Tuba1a,Tubb3,Tubb2a,Tuba1b,Ubc,Tuba1c,Ubb,Ube2v1,Tubb4b,Ube2n,Tuba4a,Rps27a,Park7
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	2.02295373902386e-08	1.76806156790686e-05	0.73376198835648	-0.501069583689011	-1.86918918829915	259	Srrm2,Rbm39,Rbm25,Thoc1,Hnrnpu,Rnpc3,Thoc2,Prpf4b,Sf3b1,Tpr,Hnrnph1,Srsf11,Srsf1,U2surp,Srsf10,Ranbp2,Tcerg1,Cpsf1,Cstf3,Ddx5,Pnn,Pabpn1,Htatsf1,Luc7l3,Srsf2,Srrm1,Ppil2,Dhx9,Ddx46,Prpf40a,Mtrex,Nup153,Rbmx,Ik,Rbm7,Ppwd1,Eif4e,Wtap,Hnrnpa2b1,Ppil4,Rbm5,Zc3h11a,Dhx15,Fus,Snrnp70,Nup88,Prpf3,Srsf3,Nup210,Upf3b,Wbp4,Cpsf6,Cdc40,Nxf1,Gpkow,Mfap1a,Nup85,Fyttd1,Cstf2,Snrnp48,Srsf7,Nup155,Fip1l1,Crnkl1,Aaas,Snrpb2
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.00127585437425237	0.0243227517593235	0.45505986738723	0.649121437263228	1.86845372757631	27	Ppp2r1a,Mapk3,Nab2,Egr2,Mapkapk2,Dusp6,Dusp4,Srf,Dusp7,Sgk1,Ppp2r5d
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	0.00162963840273277	0.0284860792797688	0.45505986738723	0.709469653912457	1.86207282257307	18	Dusp1,Dusp8,Mapk3,Pea15a,Dusp6,Il6st,Dusp4,Dusp7,Map2k1,Dusp5,Map2k2
REACTOME_GPER1_SIGNALING	0.000843712320829034	0.0220157486093244	0.477270815362862	0.671420791656279	1.86169745428662	23	Gng7,Gnb4,Gnb5,Prkar1b,Gng3,Prkaca,Gng13,Prkacb,Shc1,Gnb2
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	9.47169894849721e-06	0.000752569534635142	0.593325476396405	-0.542434333052125	-1.85842534554896	122	Zfp950,Bod1l,Sf3b1,Akap8l,Ogt,Gm15446,Zzz3,Kmt2b,Psip1,Mtf2,Tbp,Zfp160,Dek,Gm14399,Pagr1a,Zfp433,Polr1f,Zfp708,Phf20l1,Smarca5,Hdac3,Mbip,Taf1b,Zfp970,Suz12,Rbbp7,Gm10778,Zfp960,Gm5141,Kdm6a,Zfp442,Setdb1,Zfp53,Baz1b,Atf7ip,Zfp97,Zfp677,H3f3b,Zfp317,Eed,BC024063,Ep300,Zfp975,Taf1d,Tada2a,Tbl1xr1,Aebp2,Zfp354a
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	0.000182664336672933	0.00760231572629256	0.518848077743792	0.542271685920254	1.85549915178476	60	Slc2a1,Gng7,Gnb4,Adipor2,Gnai2,Plcb3,Adcy5,Gnb5,Adipor1,Gna11,Taldo1,Adra2c,Adcy6,Tkt,Prkar1b,Gng3,Prkaca,Gng13,Prkacb,Cacnb3
REACTOME_SIGNAL_AMPLIFICATION	0.00128616925207412	0.0243227517593235	0.45505986738723	0.646175787754734	1.84132555796623	25	Gng7,Gnb4,Gnai2,Gnb5,Gna11,Aamp,Gng3,Gna13,Gng13
REACTOME_GABA_B_RECEPTOR_ACTIVATION	0.0010900591257304	0.0228158427350843	0.45505986738723	0.590676222239308	1.83760828379534	37	Gng7,Gnb4,Gnai2,Kcnj4,Adcy5,Gabbr1,Adcy9,Gnb5,Adcy6,Gng3,Gng13
REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	0.000906451081784046	0.0220157486093244	0.477270815362862	-0.847749759691035	-1.82208638708088	10	Pds5a,Stag1,Pds5b,Nipbl,Wapl,Smc3,Stag2,Smc1a
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	0.000906451081784046	0.0220157486093244	0.477270815362862	-0.847749759691035	-1.82208638708088	10	Pds5a,Stag1,Pds5b,Nipbl,Wapl,Smc3,Stag2,Smc1a
REACTOME_MRNA_SPLICING	3.31485773089957e-06	0.000362148207100778	0.627256739718528	-0.49732388702669	-1.8097043132952	195	Srrm2,Rbm39,Rbm25,Hnrnpu,Rnpc3,Prpf4b,Sf3b1,Hnrnph1,Srsf11,Srsf1,U2surp,Srsf10,Tcerg1,Ddx5,Pnn,Htatsf1,Luc7l3,Srsf2,Srrm1,Ppil2,Dhx9,Ddx46,Prpf40a,Mtrex,Rbmx,Ik,Rbm7,Ppwd1,Hnrnpa2b1,Ppil4,Rbm5,Dhx15,Fus,Snrnp70,Prpf3,Srsf3,Upf3b,Wbp4,Cdc40,Gpkow,Mfap1a
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	3.7993275423523e-05	0.00237186590858279	0.557332238758646	0.4858548235157	1.80949418184039	109	Rps3,Ppp2r1a,Rpl7a,Rpl8,Rpl19,Rpl11,Rpl35,Fau,Rps9,Rps11,Rpl13a,Rps18,Rps15,Eif4a3,Rpl28,Rpl13,Rpl18,Rps2,Rpl24,Rpl34,Rps10,Rpl18a,Rps19,Rplp0,Rplp1,Rps13,Rpl15,Rpl32,Rps6,Rps27rt,Rpl27,Rpl36a,Upf1,Rpsa,Rplp2,Rps23,Rpl36,Rps21,Rps7,Smg8
REACTOME_CA2_PATHWAY	0.00408726668438006	0.0550154461253818	0.407017918923954	0.573130073014095	1.80309283152964	39	Gng7,Fzd4,Gnb4,Calm3,Plcb3,Gnb5,Fzd2,Camk2a,Gng3,Nfatc1,Gng13
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0.00202204345072882	0.0327271477025369	0.431707695803346	0.668219359798839	1.80168222722728	20	Gng7,Gnb4,Gnb5,Gng3,Gng13,Akt1,Akt2,Gnb2
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	0.00268785714106191	0.0398167312082731	0.431707695803346	-0.624586192236354	-1.80012741114683	38	Zfp950,Gm15446,Zfp160,Gm14399,Zfp433,Zfp708,Zfp970,Gm10778,Zfp960,Gm5141,Zfp442,Setdb1,Zfp53,Atf7ip,Zfp97,Zfp677,H3f3b,Zfp317,BC024063,Zfp975,Zfp354a
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.00158990200346955	0.0283586602251508	0.45505986738723	0.558033756111097	1.79572872334119	43	Tubb2b,Tubb4a,Dynll2,Agpat3,Dctn3,Tuba1a,Actr1a,Tubb3,Tubb2a,Pla2g6,Tuba1b,Dctn2,Dctn1,Rab6b,Capzb,Tuba1c
REACTOME_METABOLISM_OF_STEROIDS	0.00051609515760478	0.0173487372210222	0.477270815362862	0.509252704902785	1.78588808784222	71	Dhcr24,Fdps,Hsd17b7,Sqle,Srebf2,Dhcr7,Hmgcr,Mvd,Pmvk,Hsd11b1,Cyp51,Osbp,Fdft1,Ebp,Mvk,Lss,Rxra,Stard3,Ube2i,Msmo1,Scap,Cyp27a1
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	2.70303537628204e-05	0.00181727147605423	0.575610261071129	0.461680394786976	1.78460106241495	125	Adora2a,Htr1b,Lpar1,Gpr17,Penk,Cx3cl1,Adora1,Oprd1,Psap,S1pr1,Apln,Adra1d,Chrm1,App,Gpr37,Adra2c,Gpr37l1,Chrm3,Hrh3,Drd2,Sst,S1pr5,Plppr2,Pdyn,Ntsr2,Sstr1,Gpr68,Npy,Adra2a,Drd5,Cck,Rxfp3,Sstr3,Agt,Avp,Kiss1r,Adrb1,Pnoc,Ntsr1,Ednra,Opn3,Cort,Hrh1
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC	0.00248951992732232	0.0375144899393053	0.431707695803346	0.660853534320727	1.78182216681723	20	Actb,Snta1,Actg1,Sntb2,Dag1,Dtnb,Acta2,Sspn
REACTOME_SIGNALING_BY_NTRKS	0.000432145564522296	0.0151078089356995	0.49849310876659	0.503763746613538	1.78137512340206	72	Irs2,Fyn,Ppp2r1a,Mapk3,Nab2,Egr2,Mapkapk2,Dusp6,Hras,Ralgds,Shc3,Dusp4,Rapgef1,Ap2a2,Srf,Dusp7,Map2k1,Sgk1,Ppp2r5d,Clta,Dnal4,Shc1,Ntrk1,Map2k2,Crkl,Grb2
REACTOME_SIGNALING_BY_NTRK1_TRKA	0.000672290814781154	0.0195860724039576	0.477270815362862	0.51786330563196	1.77814680259486	62	Irs2,Ppp2r1a,Mapk3,Nab2,Egr2,Mapkapk2,Dusp6,Hras,Ralgds,Shc3,Dusp4,Rapgef1,Ap2a2,Srf,Dusp7,Map2k1,Sgk1,Ppp2r5d,Clta,Dnal4,Shc1,Ntrk1,Map2k2,Crkl,Grb2
REACTOME_GPCR_LIGAND_BINDING	5.17801541080921e-06	0.000502842829894139	0.610526878385931	0.440806328935735	1.77137753838339	170	Gng7,Adora2a,Htr1b,Lpar1,Gnb4,Gpr17,Penk,Cx3cl1,Adora1,Oprd1,Grm2,Psap,Gabbr1,S1pr1,Gnb5,Apln,Adra1d,Chrm1,App,Gpr37,Adra2c,Gpr37l1,Chrm3,Hrh3,Drd2,Sst,Adcyap1r1,Gng3,S1pr5,Plppr2,Ramp3,Pdyn,Ntsr2,Gng13,Sstr1,Gpr68,Npy,Adra2a,Drd5,Cck,Rxfp3,Sstr3,Gnb2,Agt,Ramp1,Avp,Kiss1r,Adrb1,Crh,Pnoc,Ntsr1,Ednra,Opn3,Cort,Hrh1
REACTOME_ERKS_ARE_INACTIVATED	0.00605229134321331	0.0705293684529124	0.407017918923954	0.736187065519078	1.77062585627563	13	Ppp2r1a,Mapk3,Dusp6,Dusp4,Dusp7,Ppp2r5d,Ppp2cb
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.0102412596593624	0.0913353157375786	0.380730400722792	0.689102756122502	1.75313158965436	16	Calm3,Adcy5,Adcy9,Adcy6,Prkar1b,Prkaca,Prkacb
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	0.00461844150822081	0.0585002591041302	0.407017918923954	0.624280791146631	1.7500304540513	24	Actb,Calm3,Actg1,Tubb2b,Tubb4a,Tuba1a,Tubb3,Tubb2a,Tuba1b,Tuba1c,Men1
REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	0.00558961989771834	0.066017943116295	0.407017918923954	-0.606381609583068	-1.74765976352668	38	Bod1l,Akap8l,Ogt,Zzz3,Kmt2b,Psip1,Pagr1a,Phf20l1,Mbip
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	0.00653317448803067	0.0728530626046943	0.407017918923954	0.675196106939447	1.73736771260214	17	Gng7,Gnb4,Plcb3,Gnb5,Gng3,Gng13,Grik3,Gnb2
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	0.00678284663208581	0.0728530626046943	0.407017918923954	0.673830739854917	1.73385444488016	17	Ttll5,Tubb2b,Tubb4a,Tuba1a,Tubb3,Tubb2a,Tuba1b,Ttll12,Tuba1c
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	0.00703251889158415	0.0728530626046943	0.407017918923954	0.673021535178634	1.73177225562727	17	Gng7,Gnb4,Gnai2,Gnb5,Gng3,Gng13
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	0.000950604312346381	0.0220157486093244	0.477270815362862	-0.53897917664437	-1.73105990775408	74	Thoc1,Thoc2,Tpr,Srsf11,Srsf1,Ranbp2,Cpsf1,Srsf2,Srrm1,Nup153,Eif4e,Zc3h11a,Nup88,Srsf3,Nup210,Upf3b,Cdc40,Nxf1,Nup85,Fyttd1,Srsf7,Nup155,Fip1l1,Aaas
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	0.00704427376513994	0.0728530626046943	0.407017918923954	0.646851544000706	1.73046734441575	19	Gng7,Gnb4,Gnb5,Gna11,Gng3,Gng13,Gnb2,P2ry1,Gng12,Gng11
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.000262988194756874	0.00999355140076123	0.49849310876659	0.455558361113682	1.72478014165733	114	Rps3,Rpl7a,Rpl8,Rpl19,Rpl11,Rpl35,Fau,Rps9,Rps11,Rpl13a,Rps18,Eif4h,Rps15,Rpl28,Rpl13,Rpl18,Rps2,Rpl24,Rpl34,Rps10,Eif3f,Rpl18a,Rps19,Rplp0,Rplp1,Rps13,Eif2b1,Rpl15,Eif3h,Rpl32,Rps6,Rps27rt,Rpl27,Rpl36a,Rpsa,Eif4b,Rplp2,Rps23,Rpl36,Rps21,Eif3g,Rps7,Rpl3,Rpl23a,Eif2b4,Rpl35a,Eif3i,Rps27a
REACTOME_DARPP_32_EVENTS	0.0120192151366241	0.100045657422947	0.380730400722792	0.697391485049658	1.72384463342877	15	Ppp2r1a,Ppp1r1b,Ppp1ca,Prkar1b,Prkaca,Prkacb,Ppp2r5d,Ppp2cb,Cdk5,Pde4d
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION	0.00961924006365	0.08778973127296	0.380730400722792	0.594764743649099	1.71110645627987	26	Chd3,Maf1,Lamtor1,Lamtor2,Mbd3,Lamtor4,Mta3,Mta1,Mtor
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	0.0121907437194405	0.100516132177274	0.380730400722792	0.693469744835247	1.70590198827171	14	Gng7,Gnb4,Gnb5,Gng3,Gng13,Gnb2,Gng12,Gnas,Gng11
REACTOME_CA_DEPENDENT_EVENTS	0.0106980035201239	0.093500550765883	0.380730400722792	0.591869580354587	1.7027772258436	26	Grk2,Calm3,Pde1b,Adcy5,Adcy9,Adcy6,Prkcg,Prkar1b,Prkaca,Prkacb,Camkk2,Camkk1
REACTOME_RND1_GTPASE_CYCLE	0.0063842660040098	0.0724655647727865	0.407017918923954	-0.599066713758761	-1.69947548393455	36	Rbm39,Tfrc,Fam135a,Ccdc88a,Ankrd26,Arhgap5,Rbmx
REACTOME_G_PROTEIN_MEDIATED_EVENTS	0.00852956550493466	0.082831558347921	0.380730400722792	0.547326358334322	1.69944524482353	36	Grk2,Gnai2,Calm3,Pde1b,Plcb3,Adcy5,Adcy9,Gna11,Adcy6,Prkcg,Prkar1b,Prkaca,Prkacb,Camkk2
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS	0.00683657359551234	0.0728530626046943	0.407017918923954	0.542684932524408	1.69782157262077	38	Gng7,Gnb4,Calm3,Mapkap1,Gnb5,Gna11,Prkar1b,Gng3,Prkaca,Gng13,Akt1,Prkacb,Vcl,Mtor,Gnb2
REACTOME_ACTIVATION_OF_G_PROTEIN_GATED_POTASSIUM_CHANNELS	0.00787326508158426	0.0773172323742095	0.380730400722792	0.604622015662575	1.69492150904714	24	Gng7,Gnb4,Kcnj4,Gabbr1,Gnb5,Gng3,Gng13,Kcnj9,Gnb2
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.00299681358106923	0.042937951964828	0.431707695803346	0.517066916795634	1.69416321467624	50	Irs2,Mapk3,Fgfr3,Atp6v0d1,Atp6v0b,Kl,Atp6v0c,Atp6v0e2,Ptpn1,Ctsd,Ptprf,Gab1,Atp6ap1,Atp6v1g2,Atp6v0a1,Shc1,Grb2,Akt2,Fgf1,Atp6v1f,Atp6v0a2,Ptpn11
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	0.00490564943689267	0.0603878536316083	0.407017918923954	0.609878024294013	1.69105332954117	23	Cryab,Dnajb1,Camk2b,Hsp90ab1,Hspa8,Fkbp4,Hspa1b,Hspb8,Camk2a,Hspa2,Hspa1a,Akt1s1,Mtor
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	0.0146127133111492	0.115058661567067	0.380730400722792	0.685581423988608	1.6864971010122	14	Prkcz,Mapk3,Pin1
REACTOME_REGULATION_OF_INSULIN_SECRETION	0.00454388230852061	0.0584022520242207	0.407017918923954	0.515198378977432	1.68462762042659	51	Slc2a1,Gng7,Gnb4,Gnai2,Plcb3,Adcy5,Gnb5,Gna11,Adra2c,Adcy6,Gng3,Prkaca,Gng13,Prkacb,Cacnb3
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.0119565641056273	0.100045657422947	0.380730400722792	0.585173487512328	1.68351292375343	26	Gng7,Gnb4,Plcb3,Gnb5,Gng3,Gng13,Akt1,Akt2,Gnb2
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.00624856180090008	0.0718584607103509	0.407017918923954	0.57551707784542	1.67956980505418	28	Gng7,Gnb4,Gnaz,Adcy5,Adcy9,Gnb5,Adra2c,Adcy6,Gng3,Rgs16,Gng13
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	0.00967024772343078	0.08778973127296	0.380730400722792	0.723935766368618	1.6749347617386	12	Ppp1r13b,Banp,Zfp385a,Akt1,Akt2,Phf20
REACTOME_GAP_JUNCTION_DEGRADATION	0.0158594831065721	0.121589370483719	0.352487857583619	0.735939642366535	1.66553864943324	11	Actb,Actg1,Dnm1,Cltb,Dnm2,Clta
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.00130797406486064	0.0243227517593235	0.45505986738723	0.465870197949253	1.66212399106443	76	Kif1c,Tubb2b,Tubb4a,Arf3,Kif3c,Rab1b,Nsf,Kif1a,Tuba1a,Kif13b,Tmed3,Tubb3,Tubb2a,Kifc2,Tuba1b,Tuba1c,Surf4,Use1,Tmed10,Klc1,Arf1,Kif19a,Nbas,Arf5,Kdelr1,Cope,Klc2,Tubb4b,Kif5a
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.00725196389772128	0.0728530626046943	0.407017918923954	0.569258073447165	1.66130373580674	28	Gng7,Gnb4,Dlg4,Calm3,Plcb3,Gnb5,Ncald,Gng3,Gng13,Grik3,Gnb2
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	0.0232611592084709	0.163953654420997	0.352487857583619	0.650874474511323	1.65587583568253	16	Gng7,Gnb4,Gnb5,Gng3,Gng13,Gnb2
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	0.00937295493287948	0.0871485384184752	0.380730400722792	-0.740787314167439	-1.65446608147469	12	Brca2,Lig3,Parp2,Rbbp8,Nbn
REACTOME_TBC_RABGAPS	0.0104100724422917	0.0919030637834643	0.380730400722792	0.552689234505876	1.6500881305205	31	Rab8a,Rab35,Tbc1d16,Rab6b,Gabarap,Tbc1d10b,Tbc1d13,Tbc1d10a,Tbc1d14,Arf6
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.00716655566841209	0.0728530626046943	0.407017918923954	0.503581981985644	1.64993241378986	48	Slc6a11,Vamp2,Slc6a1,Hspa8,Rab3a,Stx1a,Slc17a7,Slc32a1,Apba1,Syn1,Cplx1,Ppfia3,Dnajc5,Syn2,Chat,Stxbp1,Slc1a6
REACTOME_CO_INHIBITION_BY_CTLA4	0.0126290625947463	0.102201858405632	0.380730400722792	0.639208334031003	1.64476647563263	17	Fyn,Ppp2r1a,Akt1,Ppp2r5d,Ppp2r5b,Akt2,Ppp2cb,Ptpn11
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	0.00190306451930446	0.0313826111296623	0.45505986738723	0.453083774782127	1.64346797990895	86	Tubb2b,Tubb4a,Arf3,Dynll2,Gorasp1,Dctn3,Rab1b,Nsf,Tuba1a,Sptbn2,Sptb,Tmed3,Actr1a,Tubb3,Tubb2a,Tuba1b,Dctn2,Dctn1,Capzb,Tuba1c,Folr1,Tmem115,Tmed10
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	0.00440051663849865	0.0574037543589227	0.407017918923954	-0.525738704998185	-1.64333938649003	61	Thoc1,Thoc2,Srsf11,Srsf1,Cpsf1,Cstf3,Pabpn1,Srsf2,Srrm1,Zc3h11a,Srsf3,Upf3b,Cpsf6,Cdc40,Fyttd1,Cstf2,Srsf7,Fip1l1,Cpsf7,Cpsf2,Ncbp1,Nudt21,Srsf5
