p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.80238668143184e-155	0.794383096278482	0.912	0.828	5.58912818303666e-151	Immune_cells	Rps5
6.343704509936e-149	1.78237144525519	0.298	0.097	9.32461125915492e-145	Immune_cells	Mertk
1.41393299966012e-148	1.96926032374669	0.302	0.102	2.07834011620042e-144	Immune_cells	Ifnar2
4.78961177607357e-148	1.66389915388998	0.467	0.238	7.04025034965054e-144	Immune_cells	Rpl10-ps3
6.77289775271462e-147	1.44278141746552	0.584	0.37	9.95548240671522e-143	Immune_cells	Scoc
1.94836773490187e-146	0.803355981059555	0.857	0.748	2.86390573353225e-142	Immune_cells	Rpl7
2.77077851187303e-146	1.20469370100716	0.749	0.553	4.07276733460217e-142	Immune_cells	Jund
2.89208301065015e-146	0.694812678158059	0.922	0.859	4.25107281735466e-142	Immune_cells	Rps15
3.37043810134716e-145	1.85957841414434	0.379	0.162	4.9542069651702e-141	Immune_cells	Tram1
3.82340682347046e-142	0.723667811913169	0.902	0.831	5.62002568981923e-138	Immune_cells	Rpl3
2.20500949740618e-140	1.57746618675365	0.417	0.186	3.24114346023735e-136	Immune_cells	Adgrg1
5.15514646109322e-138	2.35312836708179	0.28	0.095	7.57754978316092e-134	Immune_cells	Ier2
1.70252800339932e-137	1.53775418944903	0.494	0.272	2.50254591219666e-133	Immune_cells	Gm10073
1.26838721154476e-135	2.03803671274211	0.294	0.107	1.86440236224964e-131	Immune_cells	Cndp2
1.38652482441779e-135	2.14018846429354	0.257	0.082	2.03805283941172e-131	Immune_cells	Pmepa1
2.3522407804499e-134	1.03684935561869	0.709	0.549	3.45755872318331e-130	Immune_cells	Rpl5
5.45127674295111e-134	1.43856207345076	0.511	0.293	8.01283168446384e-130	Immune_cells	Pnrc1
5.85804901456585e-134	1.96120864305162	0.339	0.136	8.61074624651034e-130	Immune_cells	Gas6
2.86963108639934e-132	1.64247776032641	0.372	0.161	4.21807073389839e-128	Immune_cells	Mef2a
5.67913754810517e-129	1.88590945527571	0.346	0.148	8.34776428195979e-125	Immune_cells	Edem2
2.60373506881307e-126	0.707958399581868	0.982	0.904	3.82723017764833e-122	Immune_cells	Actb
3.37238337622137e-126	1.00350248046767	0.699	0.512	4.95706632470779e-122	Immune_cells	Tmem50a
9.91025702155183e-126	1.12386857054046	0.603	0.389	1.4567086795979e-121	Immune_cells	Sh3glb1
1.17638417975288e-124	1.74708555082371	0.34	0.141	1.72916710581876e-120	Immune_cells	Asph
5.4055623090541e-124	0.654658175585912	0.911	0.868	7.94563603807862e-120	Immune_cells	Rpl19
4.1234616394424e-123	1.82235929570568	0.312	0.124	6.06107626381639e-119	Immune_cells	Nfe2l2
5.28307769949947e-123	1.21279867992147	0.572	0.362	7.76559591049427e-119	Immune_cells	Lamp2
1.59874625730563e-122	1.09278122941424	0.668	0.511	2.34999712361355e-118	Immune_cells	Rpl22
2.97748109588729e-121	1.13665917473397	0.627	0.441	4.37659946284472e-117	Immune_cells	Comt
2.0689963920015e-119	0.759261682840228	0.846	0.745	3.041217796603e-115	Immune_cells	Rpl4
6.96524547689299e-119	1.99340373931542	0.277	0.104	1.0238214326485e-114	Immune_cells	Mgat1
2.60465485608324e-117	0.903017667682474	0.726	0.556	3.82858217295675e-113	Immune_cells	Gnai2
5.3701306859771e-116	0.928869078828924	0.747	0.632	7.89355509531774e-112	Immune_cells	Rpl36a
9.03563836251245e-116	1.74986883645581	0.257	0.088	1.3281484829057e-111	Immune_cells	Akr1b10
2.62177397506719e-113	1.65301226500644	0.389	0.197	3.85374556595126e-109	Immune_cells	Csnk1e
1.72832678858011e-112	0.712157161414351	0.863	0.792	2.5404675465339e-108	Immune_cells	Rpl18
6.99951996835832e-112	1.82189434027094	0.267	0.099	1.02885944014899e-107	Immune_cells	Crlf3
1.71938653266124e-110	1.15926579494056	0.587	0.414	2.52732626435875e-106	Immune_cells	Gnb2l1
1.87711837934203e-108	1.74181809845696	0.297	0.122	2.75917630579486e-104	Immune_cells	Lpcat3
5.29942196587722e-108	1.78873657035345	0.33	0.151	7.78962034764292e-104	Immune_cells	Fez2
3.60562041029054e-107	1.36136583041875	0.463	0.272	5.29990144108607e-103	Immune_cells	Actr3
3.30543872843531e-104	1.89011023425112	0.29	0.122	4.85866438692706e-100	Immune_cells	Tspan14
3.00406478442546e-103	1.51759993006951	0.402	0.216	4.41567482662699e-99	Immune_cells	Rps12-ps3
1.24849446581036e-101	1.66340458519601	0.253	0.093	1.83516201529465e-97	Immune_cells	Nrp1
2.08081351076777e-101	1.43525810279468	0.29	0.116	3.05858777947755e-97	Immune_cells	Tspo
9.04984195749112e-101	1.87298547877764	0.342	0.165	1.33023626933162e-96	Immune_cells	Klf6
3.62721748639085e-99	1.27257728521713	0.547	0.384	5.33164698324591e-95	Immune_cells	Rps28
7.56531658923625e-99	1.65372086068983	0.329	0.155	1.11202588545184e-94	Immune_cells	Cnpy3
9.70339756372985e-99	0.773551032963971	0.765	0.657	1.42630240789265e-94	Immune_cells	Rpl29
2.55522918962048e-96	1.60895818734976	0.328	0.156	3.75593138582314e-92	Immune_cells	Rogdi
1.13215821415037e-95	0.986672492306095	0.586	0.384	1.66415935897963e-91	Immune_cells	Fscn1
1.56101357466386e-95	0.952398072334292	0.608	0.438	2.2945338533984e-91	Immune_cells	Hnrnpf
4.78557606668084e-94	1.6152119433045	0.339	0.168	7.03431826041417e-90	Immune_cells	Srsf9
2.08432029344976e-92	0.549776598552239	0.917	0.88	3.0637423993418e-88	Immune_cells	Rps8
1.13577114217276e-91	0.973181831419487	0.267	0.1	1.66947000187973e-87	Immune_cells	Klf2
1.39577766139324e-90	1.31730517308674	0.366	0.182	2.05165358448192e-86	Immune_cells	Zfp36l2
1.30546888438078e-87	1.50021760089489	0.332	0.167	1.91890871315131e-83	Immune_cells	Coro1b
4.07682664153956e-86	1.91792155066599	0.262	0.113	5.992527480399e-82	Immune_cells	Bmp2k
8.67355164301662e-86	1.13467255605309	0.534	0.375	1.27492535600701e-81	Immune_cells	Rpl35
2.10887554122897e-83	1.6530063775195	0.257	0.11	3.09983615805247e-79	Immune_cells	Ptbp3
3.91013264824415e-83	0.891184705139826	0.534	0.329	5.74750397965407e-79	Immune_cells	Pmp22
4.31000190320309e-83	1.01579098319098	0.6	0.461	6.33527179751822e-79	Immune_cells	Bri3
2.08535577693663e-82	0.552788526611913	0.874	0.819	3.06526445651916e-78	Immune_cells	Rpl8
4.33511867422765e-82	0.615496912808208	0.572	0.318	6.37219093924722e-78	Immune_cells	Evi2a
7.56226418271147e-82	0.527878568095427	0.912	0.864	1.11157721221676e-77	Immune_cells	Rpl14
2.26263731165968e-81	1.18452125802115	0.375	0.201	3.32585058440856e-77	Immune_cells	Hprt
4.26317513506753e-81	0.663069387771833	0.796	0.713	6.26644113103577e-77	Immune_cells	Ddx5
2.11146784683818e-80	1.01334998985997	0.325	0.156	3.10364658806744e-76	Immune_cells	Sox4
4.11331522959777e-80	0.599083397492835	0.838	0.797	6.04616205598576e-76	Immune_cells	Rps17
1.48199974829171e-79	1.34610062773483	0.396	0.233	2.17839143001399e-75	Immune_cells	Gm8730
3.34310364008115e-79	1.49815421875357	0.255	0.11	4.91402804055528e-75	Immune_cells	Ptpre
2.32676098318771e-78	1.48042540019353	0.301	0.149	3.42010596918761e-74	Immune_cells	Elmo1
3.48018907761891e-78	1.50296102374147	0.36	0.202	5.11552992519203e-74	Immune_cells	Gm10116
1.20829401718328e-77	0.634984392054244	0.735	0.602	1.7760713758577e-73	Immune_cells	Slc25a5
3.32876987092989e-77	0.620103524940764	0.869	0.794	4.89295883327985e-73	Immune_cells	Tpt1
4.61784474540297e-77	1.13073996476378	0.488	0.33	6.78776999126782e-73	Immune_cells	Pdia6
3.59543853569574e-75	0.82920209507344	0.675	0.543	5.28493510361916e-71	Immune_cells	Calr
2.75845323672005e-74	1.34223337987213	0.38	0.225	4.0546504126548e-70	Immune_cells	Serp1
1.97664088594271e-73	1.51945738865469	0.26	0.119	2.90546443824718e-69	Immune_cells	Rasgrp3
2.31934657520208e-73	1.32510688664295	0.373	0.218	3.40920753088954e-69	Immune_cells	Picalm
2.50681448805092e-73	1.31662832885557	0.351	0.192	3.68476661598605e-69	Immune_cells	Ctsf
4.66514455914546e-73	1.56116998565907	0.271	0.129	6.85729598748791e-69	Immune_cells	Adam15
5.77942046764672e-73	0.81674778141919	0.641	0.526	8.49517014539391e-69	Immune_cells	Cox7a2l
8.03184702138166e-73	1.06191124014431	0.394	0.216	1.18060119367289e-68	Immune_cells	Zfp36l1
3.16175368855926e-72	1.05103426497664	0.499	0.351	4.64746174681325e-68	Immune_cells	Lamtor4
1.23110729681907e-70	1.50082434151772	0.29	0.145	1.80960461559435e-66	Immune_cells	Usp2
1.11613189559025e-69	1.24046063859427	0.262	0.118	1.6406022733281e-65	Immune_cells	Pdlim4
5.27744567627534e-69	0.616006767703482	0.807	0.738	7.75731739955712e-65	Immune_cells	Rps2
1.7766397283909e-68	1.25652965094333	0.407	0.262	2.61148273676178e-64	Immune_cells	Snx17
6.18944449343103e-68	1.22481680519454	0.391	0.242	9.09786446089428e-64	Immune_cells	Tmem55b
1.65625755797887e-67	1.27427575016463	0.296	0.149	2.43453298447315e-63	Immune_cells	Wsb1
1.60976085989275e-66	0.800976475144282	0.639	0.535	2.36618748795635e-62	Immune_cells	Rpl36al
2.64166588433492e-66	1.56976787891514	0.256	0.123	3.8829846833839e-62	Immune_cells	Mcfd2
5.9566593842542e-66	1.04120158243357	0.277	0.129	8.75569362891525e-62	Immune_cells	Fcgrt
2.4667315578581e-65	0.630398181988535	0.714	0.6	3.62584871689561e-61	Immune_cells	Eif4a1
2.06225071426229e-64	1.09247065256392	0.455	0.31	3.03130232489413e-60	Immune_cells	Ppt1
2.79696593690648e-64	1.38326297648059	0.3	0.162	4.11126023065884e-60	Immune_cells	Lims1
3.86187276317813e-64	0.996875777574099	0.462	0.316	5.67656677459553e-60	Immune_cells	Rpn2
1.40004831920666e-63	1.13995770882336	0.412	0.267	2.05793102440187e-59	Immune_cells	Tmed3
4.46642893283355e-62	1.52828849157043	0.25	0.123	6.56520388837204e-58	Immune_cells	Nucb1
8.34580511666471e-62	1.34819547790339	0.333	0.195	1.22674989409855e-57	Immune_cells	Cebpzos
1.37802347446795e-61	1.1516018756632	0.419	0.282	2.02555670512044e-57	Immune_cells	Rpl23a-ps3
3.1654092986122e-61	1.21631996073029	0.344	0.201	4.65283512803007e-57	Immune_cells	Actr2
7.62951454003333e-61	0.505791500311915	0.835	0.8	1.1214623422395e-56	Immune_cells	Rpl31
3.02879745647882e-60	1.53193029840429	0.267	0.14	4.45202938127822e-56	Immune_cells	Stard3
3.17528661889049e-60	1.38931769689409	0.303	0.17	4.66735380110713e-56	Immune_cells	Dbnl
3.43347479933482e-60	1.25858185796382	0.293	0.156	5.04686460754226e-56	Immune_cells	Psmb10
5.82685883144572e-60	0.932616745446805	0.5	0.366	8.56489979634206e-56	Immune_cells	Ccdc12
1.58851162224106e-59	1.4242921199606	0.292	0.16	2.33495323353213e-55	Immune_cells	Herpud1
5.2986380508899e-59	1.49563121033847	0.261	0.136	7.78846807100306e-55	Immune_cells	Cebpg
2.09004382766547e-58	0.874529631592388	0.549	0.438	3.07215542228548e-54	Immune_cells	Eef1b2
4.20807189415622e-58	0.855309003760663	0.568	0.447	6.18544487722023e-54	Immune_cells	Tmed9
4.42192208472653e-58	1.19105316409093	0.39	0.255	6.49978327233952e-54	Immune_cells	Rpl6l
3.06132838445405e-57	0.889437596866792	0.454	0.303	4.49984659230901e-53	Immune_cells	Rnf130
1.09480811663168e-56	1.40052300084995	0.269	0.143	1.60925845063691e-52	Immune_cells	Git2
1.79497040616008e-56	1.15122394184696	0.39	0.254	2.6384270000147e-52	Immune_cells	Wdr89
2.02669926435088e-56	0.744544805967982	0.608	0.508	2.97904524866936e-52	Immune_cells	Brk1
1.5831317726425e-55	1.30200815321764	0.298	0.169	2.32704539260721e-51	Immune_cells	Frmd4b
1.36228726531404e-53	0.970364010621884	0.465	0.339	2.00242605128511e-49	Immune_cells	Stx7
2.7059900548225e-53	1.51982082137223	0.264	0.146	3.97753478158359e-49	Immune_cells	Snx2
2.35385451878051e-52	1.15332371446076	0.347	0.216	3.45993075715547e-48	Immune_cells	Rps27rt
1.53137111234739e-51	1.0727519598704	0.383	0.253	2.25096239803943e-47	Immune_cells	Ptp4a2
8.87472646827761e-51	1.20890418508104	0.326	0.2	1.30449604357213e-46	Immune_cells	Rpl13a-ps1
5.07277741541708e-50	1.27196610276722	0.265	0.145	7.45647552292157e-46	Immune_cells	Rpl10
6.68153724852782e-50	1.37494010499418	0.251	0.135	9.82119160161105e-46	Immune_cells	Taf6l
2.16235578831345e-48	0.74365206330222	0.555	0.446	3.17844677324194e-44	Immune_cells	Arhgdia
4.52632286391066e-48	0.735385768957729	0.562	0.462	6.65324197766228e-44	Immune_cells	Ppp1ca
1.29043534558129e-46	0.606106954090811	0.631	0.544	1.89681091446994e-42	Immune_cells	Eif3f
3.25257326451493e-44	0.644244758499243	0.629	0.541	4.7809574415105e-40	Immune_cells	Rab14
6.17403883153037e-44	0.824818696403544	0.481	0.376	9.0752196784665e-40	Immune_cells	Rpl7a
4.45171888042429e-43	1.03002055936431	0.353	0.236	6.54358158233567e-39	Immune_cells	Tpp1
8.51775684937288e-43	1.02241294656054	0.358	0.247	1.25202507928932e-38	Immune_cells	Akirin2
2.21112949015486e-42	0.833784995528979	0.448	0.333	3.25013923757862e-38	Immune_cells	Mrpl52
2.6820779124264e-42	1.1827848337994	0.293	0.182	3.94238632347557e-38	Immune_cells	Mafg
5.20817090611332e-42	1.1609672726132	0.301	0.19	7.65549041489597e-38	Immune_cells	Necap2
1.10166290535616e-40	1.07146149303066	0.332	0.218	1.61933430458302e-36	Immune_cells	Xbp1
2.03916605111578e-40	0.996409669079404	0.282	0.169	2.99737017853508e-36	Immune_cells	Idh2
3.12145252528051e-40	0.900451301204726	0.403	0.291	4.58822306690982e-36	Immune_cells	Fuca1
3.162260753741e-39	1.11564037514537	0.289	0.181	4.6482070819239e-35	Immune_cells	Rnh1
1.04017180967333e-38	0.583799883888048	0.61	0.519	1.52894854303883e-34	Immune_cells	Tuba1b
2.74642813602009e-38	1.01556858896164	0.344	0.236	4.03697471713593e-34	Immune_cells	Krcc1
1.15527937896763e-37	1.14275949338632	0.266	0.162	1.69814515914451e-33	Immune_cells	Psme2
1.22003630073832e-37	0.55285582932498	0.758	0.72	1.79333135845525e-33	Immune_cells	Rpl36
6.16246582068818e-37	0.79232409597093	0.481	0.39	9.05820850982955e-33	Immune_cells	Iscu
2.21313981652871e-36	1.13732732979071	0.271	0.17	3.25309421631556e-32	Immune_cells	Tmem219
2.68902644047825e-36	0.639439272342456	0.556	0.47	3.95259996485898e-32	Immune_cells	Hsp90b1
4.59196557927149e-36	0.791715983611808	0.445	0.344	6.74973020497116e-32	Immune_cells	Manf
8.41181007608944e-36	1.17412763293295	0.263	0.165	1.23645196308439e-31	Immune_cells	Mtus1
5.78245154087067e-35	0.704024776502467	0.512	0.429	8.49962551992579e-31	Immune_cells	Npm1
1.26979910477598e-34	1.07025704155143	0.278	0.177	1.86647770411021e-30	Immune_cells	Gm10036
3.64191327353987e-34	0.997124127688512	0.257	0.156	5.35324832077625e-30	Immune_cells	Chic2
6.32029017779945e-34	0.723358484418583	0.381	0.267	9.29019453234742e-30	Immune_cells	Pkig
1.02885617193888e-33	1.04782959849906	0.277	0.177	1.51231568713296e-29	Immune_cells	Jmjd1c
2.7462205195127e-33	0.842078928521573	0.298	0.19	4.03666954163172e-29	Immune_cells	Ssbp4
6.62626103124267e-33	1.09613608893858	0.288	0.192	9.7399410898236e-29	Immune_cells	Aup1
4.66967802916565e-32	1.00152582226398	0.306	0.211	6.86395973507059e-28	Immune_cells	Ppp4c
6.1159402314747e-32	0.684685844464683	0.533	0.464	8.98982054624466e-28	Immune_cells	Rps26
6.55527222345521e-32	1.12106085811736	0.256	0.163	9.63559464125681e-28	Immune_cells	Tln1
8.9350272615795e-32	0.852391592083455	0.275	0.173	1.31335965717957e-27	Immune_cells	Camk2d
1.35311856632548e-31	0.979214022697753	0.34	0.246	1.98894898064183e-27	Immune_cells	Derl1
1.62128903165319e-31	0.918914520198025	0.342	0.247	2.38313274762702e-27	Immune_cells	Tex261
8.90792544196282e-31	0.673680809700699	0.555	0.486	1.30937596071411e-26	Immune_cells	Prdx5
9.66376554699773e-31	0.508992085965368	0.529	0.423	1.4204768977532e-26	Immune_cells	Slc3a2
1.31610049745215e-30	0.93509344320981	0.305	0.207	1.93453612120492e-26	Immune_cells	Ube2i
2.93217346042015e-30	0.802292802599807	0.373	0.274	4.31000176947158e-26	Immune_cells	Glmp
7.31851398708685e-30	0.510158556489177	0.588	0.517	1.0757483709619e-25	Immune_cells	Arf1
1.69801516641292e-29	0.651517694495868	0.469	0.381	2.49591249311035e-25	Immune_cells	Ergic3
2.97204382046309e-29	0.73724970395078	0.426	0.339	4.36860721169869e-25	Immune_cells	Arpc5
8.70910075783622e-29	1.05040274115241	0.279	0.19	1.28015072039435e-24	Immune_cells	Nars
3.14285696139463e-28	1.05254504964242	0.279	0.191	4.61968544755396e-24	Immune_cells	Gm9493
3.07010308164081e-26	0.996425411038465	0.26	0.175	4.51274451970383e-22	Immune_cells	Lman2
3.26403578596694e-26	0.816801333892556	0.302	0.213	4.79780620179281e-22	Immune_cells	Tmem243
4.86790948296757e-26	0.859316656985746	0.33	0.247	7.15534014901403e-22	Immune_cells	Slc25a11
6.09531722168682e-26	0.59906957787078	0.355	0.253	8.95950678415746e-22	Immune_cells	Cd82
2.2429089598963e-25	0.526686304858635	0.606	0.556	3.29685188015157e-21	Immune_cells	Spcs2
3.04929704045795e-25	0.696650995014331	0.44	0.372	4.48216171976914e-21	Immune_cells	Rpl6
3.49714384617444e-25	0.771357794625565	0.273	0.185	5.14045173949181e-21	Immune_cells	Pld3
8.43880094629181e-24	0.728390675917128	0.374	0.297	1.24041935109543e-19	Immune_cells	Trmt112
4.42120380423291e-23	0.748005449392086	0.368	0.292	6.49872747184195e-19	Immune_cells	Tmed5
6.03130142860047e-23	0.832188194628271	0.318	0.239	8.86540996989983e-19	Immune_cells	Cxxc5
1.63029004967419e-22	0.68292698371095	0.36	0.279	2.39636334401609e-18	Immune_cells	Ddost
2.31936131594235e-22	0.891804963351461	0.309	0.235	3.40922919830365e-18	Immune_cells	Leprot
4.09366695055746e-22	0.562456414882725	0.511	0.456	6.01728105062441e-18	Immune_cells	Eef1d
7.4404572278623e-22	0.952088490670771	0.322	0.249	1.09367280792348e-17	Immune_cells	Prr13
2.15317067668334e-21	0.611651332304066	0.382	0.298	3.16494557765684e-17	Immune_cells	Tmcc3
3.5319173622606e-21	0.749086156317889	0.332	0.258	5.19156533078685e-17	Immune_cells	Rpl9-ps6
9.5938973315626e-21	0.742286768095023	0.272	0.192	1.41020696876639e-16	Immune_cells	Prex1
1.54063451276906e-20	0.5230635380263	0.47	0.402	2.26457867031924e-16	Immune_cells	Rbm3
1.98380964063129e-20	0.70212778617931	0.307	0.229	2.91600179076394e-16	Immune_cells	Rpl13-ps3
1.73247175913801e-19	0.762367088199107	0.291	0.217	2.54656023875696e-15	Immune_cells	Snrpb2
2.67711638742611e-19	0.726646430322033	0.313	0.238	3.93509337787764e-15	Immune_cells	Fam134b
3.23555451178504e-19	0.54956185287989	0.312	0.229	4.75594157687283e-15	Immune_cells	PISD
6.98666308620365e-19	0.873347532404184	0.264	0.195	1.02696960704107e-14	Immune_cells	Cops4
1.52198595533879e-17	0.54556995429437	0.491	0.436	2.23716715575248e-13	Immune_cells	Hspa5
1.01079680214468e-16	0.631238629763677	0.351	0.284	1.48577021947246e-12	Immune_cells	Hmox2
9.23150017214688e-16	0.871957501950061	0.253	0.193	1.35693821030387e-11	Immune_cells	Oser1
1.4395625687688e-15	0.806990592993893	0.257	0.196	2.11601301983326e-11	Immune_cells	Fam32a
3.4653733762515e-15	0.870977220065525	0.289	0.231	5.09375232575208e-11	Immune_cells	Cdk2ap2
6.26694181733118e-15	0.716508363301964	0.329	0.275	9.2117777772951e-11	Immune_cells	Tm9sf3
2.76522455894537e-14	0.694630170005967	0.282	0.222	4.06460357919381e-10	Immune_cells	Zfos1
3.5017789454036e-14	0.783473968237185	0.256	0.199	5.14726487184874e-10	Immune_cells	Pdia4
3.93406879271173e-14	0.528092102273824	0.443	0.4	5.78268771840697e-10	Immune_cells	Lamtor1
5.51827219771068e-14	0.755152534646756	0.268	0.21	8.11130830341493e-10	Immune_cells	Dram2
7.14199259642587e-14	0.712815500736809	0.286	0.231	1.04980149174864e-09	Immune_cells	Snx6
3.57224996690356e-13	0.725129522447145	0.305	0.253	5.25085022635155e-09	Immune_cells	Vgll4
1.1845215987791e-12	0.715331994023194	0.275	0.221	1.74112829804541e-08	Immune_cells	Wdr1
2.18612645131712e-12	0.657439494960988	0.3	0.25	3.21338727079104e-08	Immune_cells	Cct4
2.74392686451621e-12	0.59215572787414	0.349	0.302	4.03329809815238e-08	Immune_cells	Eif3e
3.55646483634853e-12	0.705985199550094	0.256	0.204	5.22764766294871e-08	Immune_cells	Dcun1d5
4.37057978562573e-12	0.689227239700549	0.272	0.219	6.42431522689126e-08	Immune_cells	Dnm2
7.19747001390687e-12	0.619238236629881	0.25	0.195	1.05795611734417e-07	Immune_cells	Rpl9
7.82530104659643e-12	0.5630851001426	0.313	0.261	1.15024100083921e-07	Immune_cells	Epn1
1.61100286548869e-11	0.638985375052896	0.254	0.202	2.36801311198183e-07	Immune_cells	Sec11a
1.67306423471776e-11	0.556727936938313	0.329	0.279	2.45923711861164e-07	Immune_cells	Rpl15
4.87505988136121e-11	0.573275587437802	0.362	0.319	7.16585051961285e-07	Immune_cells	Tmem14c
8.58064571721732e-11	0.562394582133174	0.303	0.254	1.26126911397377e-06	Immune_cells	Pgls
1.28213344315933e-08	0.600654746462466	0.255	0.213	0.000188460794809991	Immune_cells	Elavl1
2.67648369711389e-08	0.613873121810774	0.273	0.237	0.000393416338638771	Immune_cells	Dnajb11
3.86607692042385e-08	0.516886480034286	0.342	0.312	0.000568274646533102	Immune_cells	M6pr
9.01719607838166e-08	0.566552323390655	0.25	0.213	0.00132543765156132	Immune_cells	Atp6v1c1
1.62780488452104e-06	0.565409206823671	0.251	0.22	0.0239271039975748	Immune_cells	Rtcb
0	4.68693842536677	0.903	0.109	0	Oligodendrocyte_lineage	Pllp
0	3.85345456437574	0.851	0.078	0	Oligodendrocyte_lineage	Enpp2
0	4.55318911210822	0.905	0.148	0	Oligodendrocyte_lineage	Olig1
0	7.80559000205028	0.748	0.019	0	Oligodendrocyte_lineage	Mog
0	7.33840115615883	0.777	0.057	0	Oligodendrocyte_lineage	Cldn11
0	6.77196591235008	0.756	0.043	0	Oligodendrocyte_lineage	Mag
0	5.11463476372522	0.798	0.086	0	Oligodendrocyte_lineage	Apod
0	7.29571898257943	0.727	0.02	0	Oligodendrocyte_lineage	Ermn
0	5.58108959965787	0.801	0.101	0	Oligodendrocyte_lineage	Tubb4a
0	5.55564105699638	0.729	0.057	0	Oligodendrocyte_lineage	Ppp1r14a
0	5.73351116658706	0.769	0.099	0	Oligodendrocyte_lineage	Mal
0	4.37909364760809	0.839	0.17	0	Oligodendrocyte_lineage	Stmn4
0	6.35295983201285	0.684	0.024	0	Oligodendrocyte_lineage	Tspan2
0	5.73224064623603	0.69	0.03	0	Oligodendrocyte_lineage	Aspa
0	5.14997049733106	0.92	0.271	0	Oligodendrocyte_lineage	Cryab
0	5.14513249159477	0.69	0.044	0	Oligodendrocyte_lineage	Slain1
0	7.2985502567184	0.909	0.267	0	Oligodendrocyte_lineage	Plp1
0	7.62419540608593	0.664	0.022	0	Oligodendrocyte_lineage	Opalin
0	7.8195156321262	0.628	0.005	0	Oligodendrocyte_lineage	Fa2h
0	4.1723467322851	0.927	0.306	0	Oligodendrocyte_lineage	Gatm
0	3.79867681352728	0.783	0.162	0	Oligodendrocyte_lineage	Josd2
0	5.32283393047618	0.881	0.26	0	Oligodendrocyte_lineage	Cnp
0	3.34728301965437	0.675	0.064	0	Oligodendrocyte_lineage	Nkx6-2
0	4.22634152044827	0.672	0.065	0	Oligodendrocyte_lineage	Tmeff2
0	4.12910832788493	0.683	0.077	0	Oligodendrocyte_lineage	Slc44a1
0	7.13434470568875	0.611	0.008	0	Oligodendrocyte_lineage	Ugt8a
0	3.97797909866832	0.681	0.082	0	Oligodendrocyte_lineage	Gsn
0	4.18022894702035	0.679	0.084	0	Oligodendrocyte_lineage	Tmem151a
0	4.0135674295575	0.686	0.093	0	Oligodendrocyte_lineage	Gpr37
0	4.96244038330117	0.649	0.058	0	Oligodendrocyte_lineage	Grb14
