GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL	ENTREZID
ENSG00000100519	2014.3651282439	0.350121426594277	0.0855053327076819	1.8885890127721e-05	0.000131110673762563	PSMC6	5706
ENSG00000100567	2243.23020658764	0.382249011786071	0.0903113020062372	9.1887267119582e-06	6.90112126393991e-05	PSMA3	5684
ENSG00000100764	2546.08499808651	0.509749349719342	0.0786482892554873	2.41764783501243e-11	5.29830771650389e-10	PSMC1	5700
ENSG00000100804	2422.03890649852	0.426106512546825	0.0819242113904864	6.89208119476481e-08	8.18916742768286e-07	PSMB5	5693
ENSG00000100902	3153.19099972182	0.549368030047051	0.076479572762483	1.65354603227688e-13	4.90805406591914e-12	PSMA6	5687
ENSG00000101182	5369.35723407784	0.386286542141306	0.0932499187916765	1.3457234366238e-05	9.72964952265475e-05	PSMA7	5688
ENSG00000102882	2062.1866844279	0.284125303579835	0.082629487766161	0.000332002861947774	0.00166528078440234	MAPK3	5595
ENSG00000103035	2648.1821005821	0.423746823564208	0.073878915377168	3.41721247901972e-09	5.105717468653e-08	PSMD7	5713
ENSG00000103126	1246.05209332929	-0.306785775907678	0.109500915502343	0.00246004510386727	0.00922904088119115	AXIN1	8312
ENSG00000104635	2148.52780564673	-0.148300634645402	0.0702661276661532	0.0298336188308345	0.0751979974239384	SLC39A14	23516
ENSG00000105221	1803.31828503782	-0.287437425350116	0.108753604232108	0.00426933073235735	0.0146769492716097	AKT2	208
ENSG00000105464	19.4199333522141	-1.53446251821604	0.517874733133204	0.000159987956975905	0.000879026030278251	GRIN2D	2906
ENSG00000105647	1605.54938760601	-0.53148677328484	0.102286601004474	4.38514607195903e-08	5.38379185728472e-07	PIK3R2	5296
ENSG00000106588	2914.31533375538	0.552150705522786	0.101381203844762	1.1988267899114e-08	1.64377188344134e-07	PSMA2	5683
ENSG00000107984	355.149322736602	1.51700337467185	0.206960709318784	1.78935511055581e-14	6.01394101582468e-13	DKK1	22943
ENSG00000108344	3371.76261038985	-0.199413834447511	0.0589225933566773	0.000517413419600252	0.00244340247585684	PSMD3	5709
ENSG00000108379	82.5025816793063	-0.499709828650124	0.320899512006931	0.0173626701286133	0.0483235514590866	WNT3	7473
ENSG00000109320	1590.32422000947	-0.492194306114408	0.0636569100166785	2.76595692936255e-15	1.03018597748902e-13	NFKB1	4790
ENSG00000109339	33.2936640632984	-0.449491320037396	0.385086514927184	0.0333706624242746	0.0824128134413049	MAPK10	5602
ENSG00000109390	971.310774324274	0.416090263769593	0.0921537691808839	2.214474032575e-06	1.92758767756837e-05	NDUFC1	4717
ENSG00000110046	983.936054426121	-1.20994453956769	0.142457171400265	1.31190951509401e-18	7.4730610392892e-17	ATG2A	23130
ENSG00000110717	1751.8686286053	0.198075182397282	0.102178756038845	0.0382315994454802	0.0917392599981834	NDUFS8	4728
ENSG00000110955	12727.4730909543	0.169401466367974	0.0565379089003393	0.00223068137224973	0.00848359773726985	ATP5F1B	506
ENSG00000111640	121824.619550611	0.520108178425881	0.0844027953534862	1.56660865697485e-10	3.02279383949792e-09	GAPDH	2597
ENSG00000111775	2975.71543866748	0.516045386343457	0.0854226778829718	3.90150626879342e-10	7.01275384323494e-09	COX6A1	1337
ENSG00000112695	2143.88294676799	0.498366282906854	0.0980567172662775	1.00503074885426e-07	1.15518890376468e-06	COX7A2	1347
ENSG00000114353	14076.2808529322	0.149586877122814	0.0661737983096751	0.0202317352487407	0.054821704432317	GNAI2	2771
ENSG00000115233	2207.66676790034	0.453031563832784	0.0670482979716792	4.4920718659165e-12	1.10476446810334e-10	PSMD14	10213
ENSG00000115266	391.914733258668	-0.61190575309279	0.164360750826973	3.01241446860616e-05	0.000199719083340111	APC2	10297
ENSG00000115310	10763.7756011736	-0.122907968754139	0.0557025166278769	0.0245412206771372	0.0642408638573347	RTN4	57142
